"","lon","lat","address","1","2","3","4","5","6","7","8","9","10","1","2","3","4","5","6","7","8","9","10","1","2","3","4","5","6","7","8","9","10"
"1",127.0516132,37.475978,"65 gaepo-ro 22-gil, gangnam-gu, seoul, south korea",1.28404379424711,1.32686867510249,1.42932484862025,1.68450370907295,1.69323460734592,1.74969128142735,1.82848712144366,1.9437474282484,2.25845818025137,2.31470029168929,"3호선","신분당선","분당선","신분당선","3호선","분당선","3호선","분당선","분당선","3호선","매봉","양재시민의숲","구룡","양재","도곡","도곡","양재","개포동","한티","대치"
"2",127.0391179,37.5958295,"36 wolgok-ro, jongam-dong, seongbuk-gu, seoul, south korea",0.622385517868317,0.657086714978,1.36746929989505,1.42469382659924,1.49875632809488,1.80109238796148,1.80028595895374,1.80203918332018,1.87986257460167,1.9896619824467,"6호선","6호선","6호선","6호선","4호선","1호선","1호선","경의중앙선","경의중앙선","1호선","고려대","월곡","안암","상월곡","길음","청량리","회기","회기","청량리","제기동"
"3",126.9064243,37.4463538,"24-17 siheung-dong, geumcheon-gu, seoul, south korea",1.16971672775372,1.49661738367474,2.69642097811564,3.06631525680976,3.7210119953558,4.3363879364076,4.3686888027858,4.41150841589279,4.61537132576304,4.67510877620117,"1호선","1호선","1호선","1호선","1호선","7호선","2호선","1호선","2호선","2호선","석수","금천구청","독산","관악","광명","가산디지털단지","구로디지털단지","가산디지털단지","신대방","신림"
"4",127.1165911,37.5011923,"42 songi-ro, songpa-gu, seoul, south korea",0.432226972945317,0.884555684923803,0.891384373429233,0.978906570479792,0.942309275703025,1.02530426058043,0.991343293474435,1.16710120266959,1.68701965611473,1.71708948806171,"8호선","3호선","8호선","5호선","8호선","3호선","3호선","5호선","5호선","8호선","송파","경찰병원","가락시장","오금","석촌","오금","가락시장","방이","개롱","문정"
"5",126.9095726,37.5743151,"100-35 susaek-ro, bukgajwa 1(il)-dong, seodaemun-gu, seoul, south korea",0.744181130697473,0.774888851907699,0.859733492942814,0.937845643053015,1.0279953144658,1.07868136430605,1.32396595917036,1.42663690730362,1.92039485667127,2.05411426340653,"6호선","경의중앙선","경의중앙선","공항철도","6호선","6호선","6호선","경의중앙선","6호선","6호선","디지털미디어시티","가좌","디지털미디어시티","디지털미디어시티","월드컵경기장","증산","마포구청","수색","새절","망원"
"6",127.1777318,37.5639542,"40 arisu-ro 98-gil, gangdong-gu, seoul, south korea",1.32244717644194,2.28865247912515,3.247961762527,3.74175295517489,3.72309595727549,4.32325221385116,4.37966400067275,4.69443299992432,4.68292833673938,5.18643761522211,"5호선","5호선","5호선","경의중앙선","5호선","경의중앙선","5호선","경의중앙선","8호선","경의중앙선","상일동","고덕","명일","덕소","굽은다리","도심","길동","양정","암사","도농"
"7",127.0596014,37.4846776,"402 gaepo-ro, gangnam-gu, seoul, south korea",0.272381728731267,0.788939772821304,0.757211626076075,0.850805209904533,1.14928205273301,1.18014886606139,1.41493593638447,1.38645168375687,1.60005301226834,2.02722126852194,"분당선","3호선","분당선","분당선","3호선","3호선","분당선","분당선","3호선","3호선","구룡","도곡","개포동","도곡","대치","매봉","한티","대모산입구","학여울","대청"
"8",127.05525,37.5161265,"643 yeongdong-daero, gangnam-gu, seoul, south korea",0.397137556932078,0.38274811082845,0.48705407134144,1.05859239538093,1.17652061305823,1.17881303007277,1.21455328471376,1.2361126565559,1.36993577342607,1.39900552321026,"7호선","9호선","9호선","2호선","분당선","9호선","분당선","7호선","분당선","2호선","청담","삼성중앙","봉은사","삼성","선정릉","선정릉","강남구청","강남구청","선릉","선릉"
"9",127.0660933,37.486824,"29 samseong-ro, gangnam-gu, seoul, south korea",0.265999658469106,0.567162039047652,0.783771124710841,0.889373840887535,1.05213339618353,1.09518848160035,1.12674750329073,1.41333225617249,1.56310689423986,1.64825689568775,"분당선","분당선","분당선","3호선","3호선","분당선","3호선","3호선","분당선","3호선","개포동","구룡","대모산입구","대치","도곡","도곡","학여울","대청","한티","일원"
"10",127.0149147,37.586143,"49 bomun-ro 29-gil, seongbuk-gu, seoul, south korea",0.40411819859958,0.672805030354561,0.748003484803431,0.816159392134884,1.22297602484363,1.26084903639636,1.39630893328948,1.43072332048042,1.54759552003935,1.54013533387479,"6호선","6호선","4호선","4호선","4호선","6호선","1호선","1호선","6호선","2호선","보문","창신","성신여대입구","한성대입구","혜화","안암","신설동","동묘앞","동묘앞","신설동"
"11",126.9717423,37.5872659,"9 jahamun-ro 28ga-gil, cheongun-dong, jongno-gu, seoul, south korea",1.27870706141601,1.7031269735086,1.79844231844843,1.88267873738048,1.96088600643822,2.14324602972096,2.29719504835692,2.43065111345995,2.43011746733183,2.4623901255035,"3호선","3호선","5호선","3호선","3호선","1호선","5호선","5호선","3호선","1호선","경복궁","안국","광화문","독립문","무악재","종각","종로3가","서대문","홍제","시청"
"12",126.8657015,37.4964627,"31 gyeongin-ro 46-gil, guro-gu, seoul, south korea",0.341266621444236,0.632547721136408,1.61235903111987,1.79839961080435,1.96986627718097,2.13730925966626,2.21837651831465,2.2520821653723,2.27423763300258,2.31473819833742,"1호선","1호선","1호선","2호선","1호선","7호선","7호선","1호선","7호선","7호선","구일","개봉","구로","양천구청","오류동","광명사거리","남구로","가산디지털단지","철산","가산디지털단지"
"13",127.0475745,37.5436777,"27 seongsuil-ro, seongsu-dong 1(il)-ga, seongdong-gu, seoul, south korea",0.250766427669287,0.39825762588608,0.759455196595104,1.34533657447173,1.37714139902309,1.90824495838034,1.94089111443816,2.03977219451195,2.06461202321896,2.0975306122502,"분당선","2호선","2호선","경의중앙선","2호선","분당선","2호선","분당선","2호선","7호선","서울숲","뚝섬","성수","응봉","한양대","압구정로데오","건대입구","왕십리","용답","건대입구"
"14",126.8506504,37.5085758,"162 jungang-ro 15-gil, guro-gu, seoul, south korea",1.2799432713277,1.41082069904528,1.74460695233032,1.73081801342863,1.88261150271298,2.16710004720402,2.33392888279789,2.54743955579765,2.57168522798613,2.67058135528427,"2호선","2호선","1호선","1호선","5호선","1호선","5호선","2호선","7호선","5호선","신정네거리","양천구청","개봉","오류동","신정","구일","목동","까치산","천왕","까치산"
"15",126.8063749,37.5686983,"495 gaehwadong-ro, gangseo-gu, seoul, south korea",0.396141372008924,0.664383166835812,0.818476312859879,0.815192925502415,0.837644719240345,0.928911596039282,0.998689961200971,1.21890267509882,1.35397806556796,1.83470429257149,"5호선","9호선","5호선","공항철도","9호선","9호선","5호선","5호선","9호선","5호선","개화산","공항시장","김포공항","김포공항","김포공항","신방화","송정","방화","개화","마곡"
"16",126.882934,37.5214974,"26 yeongdeungpo-ro 6-gil, yeongdeungpo-gu, seoul, south korea",0.555960963955847,0.759989335612522,0.798852029246006,1.11593203909451,1.12972703167971,1.29876026336532,1.57427070185511,1.59811092335398,1.62607256741004,1.8037179825148,"5호선","5호선","2호선","2호선","5호선","2호선","2호선","1호선","5호선","2호선","양평","오목교","도림천","문래","영등포구청","영등포구청","신도림","신도림","목동","양천구청"
"17",127.1018748,37.5413179,"554-11 gwangjang-dong, gwangjin-gu, seoul, south korea",0.465405133177024,0.939709800633789,1.45970927680432,1.61551307440991,1.91586781599598,1.95428008236849,2.03982185330506,2.3183710366919,2.46676208970448,2.51733833976148,"5호선","2호선","2호선","5호선","8호선","5호선","8호선","2호선","8호선","7호선","광나루","강변","구의","아차산","천호","천호","강동구청","잠실나루","암사","어린이대공원"
"18",127.0855989,37.5293846,"31 jayang-ro 3ga-gil, gwangjin-gu, seoul, south korea",0.865970127428488,1.02338649381769,1.67898105602101,1.79681734752091,1.89759899236836,1.88822213530223,1.98092869360738,2.15957562126539,2.21856588317282,2.30345606050786,"2호선","2호선","7호선","7호선","2호선","2호선","2호선","9호선","2호선","7호선","구의","강변","뚝섬유원지","건대입구","건대입구","잠실나루","신천","종합운동장","잠실","어린이대공원"
"19",126.8896924,37.4984981,"45 gamasan-ro 27-gil, guro-gu, seoul, south korea",0.739352127041106,0.880452152074705,0.826102842011616,1.14597816726655,1.15387100602426,1.43410457052025,1.77359831149255,1.81149785352939,1.7968853095858,1.85578954848664,"2호선","7호선","1호선","1호선","2호선","7호선","2호선","7호선","1호선","2호선","대림","대림","구로","신도림","신도림","남구로","구로디지털단지","신풍","구일","도림천"
"20",126.9502242,37.4924558,"57 seonghyeon-ro, sangdo-dong, gwanak-gu, seoul, south korea",0.528654100870292,1.22312818799799,1.27392428570948,1.32828164559267,1.69764021283893,2.03485367355171,2.05283533371227,2.07036642177595,2.1049015311022,2.19808576237832,"7호선","7호선","2호선","2호선","7호선","7호선","2호선","2호선","7호선","9호선","숭실대입구","상도","서울대입구","봉천","장승배기","남성","신림","낙성대","신대방삼거리","흑석"
"21",126.873852,37.4941106,"90-51 guil-ro, guro-gu, seoul, south korea",0.440798257133931,1.21478717055268,1.30742010444309,1.48005827300085,1.62714933697805,1.7047793809816,1.85731433611808,2.01996816399965,2.07217158431735,2.1788164730131,"1호선","1호선","1호선","7호선","1호선","7호선","2호선","7호선","7호선","2호선","구일","구로","개봉","남구로","가산디지털단지","가산디지털단지","대림","대림","철산","양천구청"
"22",126.8744126,37.5022703,"17 gyeongin-ro 53ga-gil, guro-gu, seoul, south korea",0.681854278054103,0.807390011009235,1.38024017564209,1.53728164372964,1.61631920172885,1.62753192594753,1.65000839347146,2.06401084297027,2.14042534814429,2.22701010062672,"1호선","1호선","2호선","2호선","1호선","2호선","1호선","2호선","7호선","7호선","구로","구일","양천구청","도림천","개봉","신도림","신도림","대림","남구로","대림"
"23",126.8442611,37.5106219,"213 sinjeong-ro, yangcheon-gu, seoul, south korea",1.28914571969853,1.84302937631827,1.90035973105942,1.91332564204419,2.22842979521565,2.31256320490366,2.42399635728071,2.52982162213438,2.59412802127686,2.75222614185127,"2호선","1호선","5호선","2호선","1호선","2호선","5호선","5호선","7호선","1호선","신정네거리","오류동","신정","양천구청","개봉","까치산","까치산","목동","천왕","구일"
"24",126.9055327,37.444959,"26 siheung-daero 38-gil, geumcheon-gu, seoul, south korea",0.99755442642275,1.55103216345417,2.78319409727733,2.91917179023127,3.54727757195851,4.43498348994163,4.51561689454223,4.51197814353217,4.77980131183143,4.7972289980044,"1호선","1호선","1호선","1호선","1호선","7호선","2호선","1호선","2호선","7호선","석수","금천구청","독산","관악","광명","가산디지털단지","구로디지털단지","가산디지털단지","신대방","철산"
"25",127.0518346,37.6638702,"855-25 sanggye-dong, nowon-gu, seoul, south korea",0.537297304087974,0.770022952826383,1.24229267770799,1.25302650159373,1.26801706200103,1.33188574417323,1.57239523457173,1.81488165053241,1.91338076110789,2.1375118359382,"7호선","1호선","4호선","1호선","7호선","4호선","7호선","1호선","4호선","1호선","마들","방학","창동","창동","노원","노원","수락산","도봉","상계","녹천"
"26",127.0498868,37.6855142,"849 madeul-ro, dobong-gu, seoul, south korea",0.531945780144692,0.547072634558269,0.773852164469508,0.992819340038179,1.66074214317406,2.06297000214613,2.36540146224623,2.79414550497539,3.06354531126001,3.42948907189672,"7호선","1호선","1호선","7호선","7호선","1호선","7호선","1호선","4호선","4호선","도봉산","도봉산","도봉","수락산","장암","방학","마들","망월사","당고개","상계"
"27",126.9346016,37.4916205,"108 bongcheon-ro 21-gil, gwanak-gu, seoul, south korea",0.940628428499702,1.06658672131224,1.19137100509796,1.46752711513903,1.55216654800289,1.73579269677788,1.76080646557571,1.93540924389955,1.97961174301401,2.36045302641586,"2호선","7호선","2호선","7호선","7호선","7호선","7호선","2호선","2호선","7호선","신림","신대방삼거리","봉천","장승배기","보라매","상도","숭실대입구","신대방","서울대입구","신풍"
"28",126.9056461,37.5033892,"16 dorim-ro 86-gil, yeongdeungpo-gu, seoul, south korea",0.531885290507792,1.35939807269106,1.35279582010482,1.4127784841033,1.40162640419937,1.47220481365334,1.43407066179599,1.80092948707837,1.83586478770756,1.89089426812337,"7호선","7호선","1호선","7호선","1호선","2호선","2호선","5호선","1호선","2호선","신풍","보라매","영등포","대림","신도림","대림","신도림","신길","신길","신대방"
"29",127.0428051,37.6867707,"27 dobongsan-gil, dobong-gu, seoul, south korea",0.410272915816359,0.444715939812695,0.852702457677113,1.49689834333675,1.75165297626684,2.14917880912695,2.67623079757638,2.73756201985943,3.66989317249534,3.75665469442061,"1호선","7호선","1호선","7호선","7호선","1호선","1호선","7호선","4호선","4호선","도봉산","도봉산","도봉","수락산","장암","방학","망월사","마들","당고개","창동"
"30",126.9108536,37.4760267,"64 munseong-ro, geumcheon-gu, seoul, south korea",1.2939263008958,1.34771349639012,1.87324388556031,2.2117933923299,2.25001437310244,2.380183983127,2.3726672302767,2.57039747215973,2.5745910005345,2.68650385545682,"2호선","2호선","2호선","1호선","7호선","2호선","7호선","7호선","1호선","7호선","신대방","구로디지털단지","신림","독산","대림","대림","남구로","가산디지털단지","가산디지털단지","신풍"
"31",126.9652979,37.4823386,"51 solbat-ro, dongjak-gu, seoul, south korea",0.563464714940142,0.604890619660541,1.1125874973227,1.41702046020203,1.56059430305641,1.58777143176014,1.60120350059737,1.86746967339305,2.07354717036086,2.51846868191353,"7호선","2호선","2호선","7호선","2호선","4호선","4호선","7호선","2호선","4호선","남성","낙성대","서울대입구","총신대입구(이수)","사당","사당","총신대입구(이수)","숭실대입구","봉천","남태령"
"32",127.1439317,37.530868,"140 myeongil-ro, gangdong-gu, seoul, south korea",0.750180154635467,0.879884444502899,1.12991999763639,1.59574397466721,1.88581187775786,1.97167899915661,1.99871257901587,2.05913753972536,2.347623691129,2.5851340709842,"5호선","5호선","5호선","5호선","5호선","5호선","8호선","8호선","5호선","8호선","둔촌동","길동","강동","굽은다리","올림픽공원","천호","천호","강동구청","명일","암사"
"33",126.8450161,37.5625935,"115 gonghang-daero 39-gil, gangseo-gu, seoul, south korea",0.664458125734589,0.827319105746617,0.845458501279011,1.48444008550967,1.57479777227338,1.74767975313922,1.83781793282599,2.22906019507343,2.37938293016709,2.54671530191849,"9호선","5호선","9호선","9호선","9호선","5호선","5호선","9호선","5호선","9호선","양천향교","발산","가양","증미","마곡나루","우장산","마곡","등촌","화곡","신방화"
"34",127.0971627,37.5842779,"36-14 yongmasan-ro 72-gil, jungnang-gu, seoul, south korea",0.853503810550704,0.958331159885458,1.56754803070523,1.60588253176034,1.71883056084012,1.74084803834855,1.76646624040049,1.81376553048711,2.2010994008488,2.40882583446087,"7호선","7호선","7호선","7호선","경의중앙선","경의중앙선","경춘선","경춘선","경의중앙선","7호선","사가정","면목","용마산","상봉","망우","상봉","상봉","망우","중랑","중곡"
"35",127.1500544,37.549855,"350 myeongil-ro, gangdong-gu, seoul, south korea",0.573766164972995,0.688852327924544,0.82674521891036,1.58824598130482,1.56337363639799,1.98477166666118,2.18114306186334,2.63947397110745,2.69357467471445,2.72874448173604,"5호선","5호선","5호선","5호선","5호선","8호선","5호선","5호선","8호선","5호선","명일","고덕","굽은다리","상일동","길동","암사","강동","천호","천호","둔촌동"
"36",127.03352,37.557398,"197 gosanja-ro, haengdang-dong, seongdong-gu, seoul, south korea",0.322850843832995,0.556799901246897,0.586355907876672,0.592401508324592,0.668005591487396,0.842410398536435,0.883539260696294,0.910531194232401,1.20746203414691,1.31214875461933,"5호선","2호선","분당선","5호선","경의중앙선","경의중앙선","2호선","2호선","5호선","5호선","행당","왕십리","왕십리","왕십리","왕십리","응봉","상왕십리","한양대","신금호","마장"
"37",127.1267288,37.4847089,"62 songi-ro 34-gil, songpa-gu, seoul, south korea",0.443702985043688,0.76572604514047,1.15815425784758,1.21733781822639,1.33184197865845,1.54027002691348,1.64361677035721,1.739611556706,1.7815342260407,1.91829130719707,"8호선","8호선","3호선","8호선","3호선","8호선","5호선","5호선","분당선","3호선","문정","장지","가락시장","가락시장","경찰병원","복정","개롱","거여","복정","오금"
"38",127.1287497,37.4812764,"115 chungmin-ro, songpa-gu, seoul, south korea",0.425085897166822,0.81311423256572,1.1711825786738,1.41274438886824,1.56432026248661,1.62992056849462,1.7381291506581,1.86619489025161,1.93050273918019,2.29626094701156,"8호선","8호선","8호선","분당선","3호선","8호선","3호선","5호선","5호선","3호선","장지","문정","복정","복정","가락시장","가락시장","경찰병원","거여","개롱","오금"
"39",127.0122428,37.6232973,"39 insubong-ro, gangbuk-gu, seoul, south korea",1.27499698700725,1.92731257737744,1.98786472286261,2.48154918946934,3.42108069987831,3.42316901136278,3.51926044995952,3.69745502502848,3.91499892897591,4.14030050421374,"4호선","4호선","4호선","4호선","4호선","4호선","6호선","6호선","4호선","6호선","미아","미아사거리","수유","길음","쌍문","성신여대입구","월곡","상월곡","한성대입구","돌곶이"
"40",127.016153,37.5022177,"71 gomurae-ro, seocho-gu, seoul, south korea",0.295964122146066,0.764740154700642,0.838964644495135,0.972871884895991,1.05718752286912,1.01875007755074,1.03316343711154,1.14561510135923,1.09425500081318,1.13741450143077,"9호선","7호선","9호선","2호선","3호선","7호선","3호선","2호선","7호선","9호선","사평","반포","신논현","교대","교대","고속터미널","고속터미널","강남","논현","고속터미널"
"41",127.1204817,37.508227,"18 ogeum-ro 27-gil, songpa-gu, seoul, south korea",0.486140348367678,0.90760773489724,0.975870180302987,1.19696681630817,1.22393210789017,1.27412951862934,1.34858087510353,1.38162200215877,1.52028667719159,1.67615168715019,"5호선","5호선","3호선","8호선","8호선","8호선","3호선","5호선","8호선","8호선","방이","오금","오금","송파","석촌","몽촌토성","경찰병원","올림픽공원","잠실","가락시장"
"42",127.0801792,37.648924,"155 junggye-ro, nowon-gu, seoul, south korea",1.45719314778935,1.46696972390265,1.6751886943722,1.74295261124643,1.84723206957939,2.41364035284969,2.52755804216023,2.57462275462582,2.67243751345228,2.67794760627658,"4호선","7호선","4호선","7호선","7호선","4호선","1호선","1호선","7호선","7호선","상계","중계","노원","하계","노원","당고개","월계","녹천","공릉","마들"
"43",127.0200563,37.6160082,"40 samyang-ro 19-gil, gangbuk-gu, seoul, south korea",0.939012668328665,1.28996746184322,1.46705578932106,2.47194640160011,2.46475028732246,2.60655541910359,2.71449743780281,3.15677891882355,3.30393479061708,3.26055335697863,"4호선","4호선","4호선","4호선","6호선","4호선","6호선","6호선","4호선","6호선","미아사거리","미아","길음","수유","월곡","성신여대입구","상월곡","고려대","한성대입구","돌곶이"
"44",126.943685,37.4691633,"41 sillim-ro, gwanak-gu, seoul, south korea",1.49842826998758,1.55836049673025,1.95691691990136,2.09839279388557,2.95934461180902,3.14915257592058,3.36936713749482,3.43101763043279,3.44359952013145,3.66632380948492,"2호선","2호선","2호선","2호선","7호선","7호선","2호선","2호선","4호선","7호선","봉천","서울대입구","낙성대","신림","남성","숭실대입구","신대방","사당","사당","신대방삼거리"
"45",127.0556823,37.6525328,"432 nohae-ro, nowon-gu, seoul, south korea",0.496472452940503,0.708615481388476,0.712146961379139,0.822291382555725,0.952853957235293,1.13051002650804,1.41590179078824,1.79827297532444,1.93772437890406,1.91345205577858,"7호선","1호선","4호선","4호선","1호선","7호선","7호선","4호선","1호선","4호선","노원","창동","창동","노원","녹천","중계","마들","상계","방학","쌍문"
"46",126.8836186,37.5813449,"445 world cup buk-ro, mapo-gu, seoul, south korea",1.06261113487261,1.48296955203175,1.56264436351594,1.67294256613804,1.80697268609483,2.32243178798882,2.64133804223335,2.76268634591988,2.87460137062082,3.08549356749059,"경의중앙선","공항철도","경의중앙선","6호선","6호선","6호선","6호선","경의중앙선","6호선","경의중앙선","수색","디지털미디어시티","디지털미디어시티","디지털미디어시티","월드컵경기장","증산","마포구청","화전","새절","가좌"
"47",127.005399,37.4842697,"197 hyoryeong-ro, seocho-gu, seoul, south korea",0.774884467018711,0.84673288334782,0.951901941588137,1.15358989061026,1.21286214421992,1.27951458389379,2.08145061928066,2.10902781356509,2.15532574370029,2.27366589237908,"2호선","2호선","3호선","7호선","3호선","2호선","4호선","7호선","7호선","4호선","방배","서초","남부터미널","내방","교대","교대","총신대입구(이수)","고속터미널","총신대입구(이수)","사당"
"48",126.9982134,37.5916754,"63 hyehwa-ro, jongno-gu, seoul, south korea",0.784127167126698,1.0826023047086,1.63437846155057,1.9764130434972,1.97885916416587,1.99320104478205,2.23615755363788,2.29056324523465,2.32579725696283,2.41633150619285,"4호선","4호선","4호선","6호선","3호선","6호선","5호선","3호선","1호선","1호선","한성대입구","혜화","성신여대입구","창신","안국","보문","종로3가","종로3가","종로5가","종로3가"
